VISITOR_ID,PURCHASE_SESSION_TIMESTAMP,PRIOR_TOUCHPOINTS,PRIOR_TOUCHPOINT_COUNT,CUMULATIVE_PRIOR_PURCHASE_SESSION_COUNT
1546626226233851002,2016-09-02 17:31:22.000,"Referral, Referral",2,0
1710046532262949205,2016-09-02 17:01:34.000,Referral,1,0
9276664078105662060,2016-09-12 18:14:30.000,"Organic Search, Organic Search",2,0
0237719183402042239,2016-09-15 14:50:56.000,"Direct, Direct",2,0
1924994271392732198,2016-09-23 16:44:37.000,Organic Search,1,0
7118884909011666803,2016-11-08 17:39:20.000,"Referral, Referral",2,0
944470022176466998,2016-10-07 17:02:17.000,"Referral, Referral",2,0
8251114110522799892,2016-10-20 03:01:19.000,"Direct, Direct, Direct, Direct",4,0
7552495546342257467,2016-10-06 17:51:36.000,Organic Search,1,0
219877622979658253,2016-11-02 14:36:33.000,Direct,1,0
9725941383382274621,2016-10-14 16:39:03.000,Direct,1,0
6726478899201625475,2016-12-11 16:10:07.000,"Referral, Referral, Referral",3,0
8984229209576578467,2016-10-19 23:21:01.000,Referral,1,0
6722042716459387883,2016-11-07 20:29:34.000,"Referral, Referral, Referral, Referral",4,0
3368850852007044287,2016-11-11 12:09:39.000,"Referral, Referral, Referral, Referral, Referral",5,0
8730049851613891578,2017-02-09 17:03:47.000,Direct,1,0
4191489896925210475,2016-12-21 22:55:49.000,Organic Search,1,0
611184075850086902,2016-11-24 16:36:20.000,"Referral, Referral",2,0
6962915449516970048,2016-12-07 21:28:43.000,"Referral, Referral, Referral",3,0
0401157104421670800,2016-12-20 13:03:58.000,Paid Search,1,0
5018753410641859317,2016-12-01 02:27:42.000,Paid Search,1,0
3978014163189358246,2016-12-07 15:58:32.000,"Direct, Direct",2,0
1978868515963084363,2017-02-13 02:29:02.000,"PURCHASE, Referral, Referral, Referral, Referral, Referral",6,1
7971730380777984264,2016-12-15 20:57:48.000,"Referral, Referral",2,0
963205524675368812,2017-01-04 02:31:13.000,Direct,1,0
7804796494256061450,2017-01-10 05:20:49.000,"Organic Search, Display",2,0
500926353574528949,2017-04-03 03:45:47.000,"Organic Search, Paid Search, Display, Paid Search, Paid Search, Organic Search",6,0
9832479082059669028,2017-03-15 16:22:55.000,"Organic Search, Organic Search, Organic Search, Organic Search",4,0
1048387524675825671,2017-03-02 00:55:15.000,Referral,1,0
7445235885559107095,2017-05-18 19:31:56.000,"PURCHASE, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",14,1
5106751521300969299,2017-03-27 19:14:57.000,PURCHASE,1,1
6226617329849661943,2017-04-21 12:53:23.000,"Referral, Referral",2,0
187116230369481128,2017-06-12 19:02:34.000,"Direct, Direct, Referral, Referral",4,0
9135708143864560661,2017-05-25 15:25:48.000,"Organic Search, Organic Search, Organic Search",3,0
3978330627656387084,2017-07-31 05:55:23.000,"Referral, Referral, Referral",3,0
0294093638755103061,2017-07-12 15:13:09.000,Referral,1,0
2122547835443026286,2017-07-13 18:50:56.000,"Paid Search, Organic Search",2,0
0377506370870345639,2017-08-01 17:26:27.000,"Referral, Referral, Referral, Referral, Referral",5,0
9740627261104812573,2017-07-20 23:00:35.000,Organic Search,1,0
389168811037319268,2016-12-08 15:09:35.000,"Referral, Referral, Referral, Referral, Referral",5,0
3104697128151646874,2016-10-10 17:23:11.000,Direct,1,0
0436141361480108416,2016-11-11 22:43:33.000,"Organic Search, Organic Search, Referral, Referral",4,0
1658702239532336072,2016-11-30 17:39:47.000,Referral,1,0
5041110715755196949,2017-03-06 19:52:53.000,"Direct, Direct",2,0
5313510578745248325,2016-12-13 16:43:44.000,Organic Search,1,0
2867026002929382725,2016-12-14 04:34:05.000,"Referral, Referral, Referral",3,0
0076529729049367813,2016-12-22 00:35:01.000,"Organic Search, Organic Search, Referral, Referral, Referral",5,0
8777213135454243540,2017-01-05 23:32:48.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",5,0
589243891238071459,2017-01-10 04:16:05.000,Organic Search,1,0
1634896680671589410,2017-02-17 21:58:18.000,"Referral, Referral",2,0
032685444859747984,2017-01-26 00:08:02.000,"Direct, Direct",2,0
7048860667631832987,2017-04-13 22:23:11.000,Referral,1,0
3331520402601088577,2017-02-28 21:37:40.000,Referral,1,0
6814131569143407041,2017-06-05 12:45:54.000,Organic Search,1,0
7290041530133609917,2017-04-12 21:51:01.000,"PURCHASE, Referral, Referral",3,1
2565421116891826036,2017-04-29 18:04:30.000,"Paid Search, Paid Search",2,0
4609567165020263168,2017-05-14 01:42:15.000,"Referral, Referral, Referral, Referral",4,0
1828339986405784308,2017-05-11 01:21:37.000,"Direct, Direct, Direct, Direct, Direct",5,0
311720433666096854,2017-05-22 15:58:42.000,"Referral, Referral",2,0
547013638763660090,2017-05-10 22:19:28.000,PURCHASE,1,1
1364943586489032731,2017-05-23 15:30:36.000,Referral,1,0
6151192297026203838,2017-06-08 17:24:22.000,Direct,1,0
9305224849656676534,2017-07-21 17:12:32.000,Referral,1,0
9905174730865679854,2017-07-28 15:04:12.000,"PURCHASE, Organic Search, Organic Search",3,2
6644273643966013405,2017-07-27 16:04:24.000,Referral,1,0
4163967138563839128,2017-06-07 19:49:11.000,"PURCHASE, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct",9,1
9751902738681438477,2017-05-26 16:43:21.000,"Direct, Direct, Direct",3,0
7771380615067157220,2017-07-26 16:21:04.000,"Organic Search, Organic Search, Organic Search, Organic Search",4,0
1957458976293878100,2017-06-30 13:49:53.000,PURCHASE,1,15
8636734210084365159,2017-07-17 19:22:36.000,Direct,1,0
4213021997659947745,2016-08-12 16:05:35.000,"Direct, Direct, Direct, Direct",4,0
334730787234841354,2016-08-10 17:18:26.000,"Referral, Referral, Referral, Referral, Referral, Referral, Referral, Organic Search",8,0
5682452231721622029,2016-08-30 18:14:33.000,Organic Search,1,0
7060354578698145518,2016-08-30 04:05:51.000,"Direct, Direct, Direct, Organic Search",4,0
1026027148817239709,2016-10-02 21:56:36.000,"Referral, Referral",2,0
8380542931232724976,2016-08-24 17:04:06.000,"PURCHASE, Organic Search, Organic Search",3,1
5712192985842423649,2016-08-18 15:31:48.000,"Referral, Referral",2,0
0811142338209922640,2016-08-18 06:32:46.000,"Referral, Referral",2,0
6426645361872979743,2016-10-06 15:39:06.000,"Referral, Referral",2,0
776713032866720922,2016-09-11 23:15:08.000,"Referral, Referral",2,0
2727143390159866413,2016-09-15 18:29:09.000,"Referral, Referral",2,0
5174823732437422013,2016-12-15 02:50:46.000,"Direct, Referral",2,0
9884258024135679219,2016-08-26 01:21:57.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",5,0
1073725472178818721,2016-08-23 19:05:34.000,Referral,1,0
9075997958759576862,2016-08-28 16:00:00.000,Organic Search,1,0
6556372103175435260,2016-10-21 17:54:58.000,"Organic Search, Organic Search, Organic Search, Organic Search",4,0
6637893097065829171,2016-09-22 23:39:33.000,Referral,1,0
4009212492683421907,2016-09-20 00:43:06.000,"Referral, Referral",2,0
6919741173943155991,2016-09-27 05:16:56.000,Organic Search,1,0
2932567752336020467,2016-10-11 00:49:54.000,"Referral, Referral",2,0
3345163376310988493,2016-10-30 15:52:32.000,"PURCHASE, Direct, Direct, Direct, Direct",5,2
803888563485194008,2016-12-27 17:58:34.000,"PURCHASE, Referral",2,3
7564212194922509100,2016-10-11 02:28:29.000,"Organic Search, Organic Search, Organic Search",3,0
3269834865385146569,2016-11-10 21:08:31.000,"Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct",30,0
3114573633240274987,2017-01-19 03:03:23.000,"Direct, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Paid Search",7,0
5767255881668877462,2016-11-07 15:45:13.000,"Referral, Referral, Referral",3,0
3020902841110220885,2016-11-04 16:11:49.000,"Display, Display",2,0
4924742829648731109,2016-12-20 16:44:11.000,"Referral, Referral, Referral",3,0
565056780083615308,2017-01-25 12:32:04.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",8,0
4439256652059416237,2016-12-05 20:54:44.000,Organic Search,1,0
6086392386521152841,2016-12-09 20:24:48.000,Referral,1,0
0789927106089725270,2016-12-10 01:17:09.000,"Referral, Referral",2,0
4085534559120905575,2016-12-15 04:07:27.000,PURCHASE,1,2
5701006754406166040,2017-01-02 10:03:15.000,"Organic Search, Organic Search, Organic Search",3,0
7838650270550176403,2016-12-31 01:44:56.000,Paid Search,1,0
3697825790083716939,2017-01-24 23:09:49.000,"PURCHASE, Direct, Direct, Direct",4,1
0134817585377058947,2017-03-05 03:31:57.000,PURCHASE,1,1
0603507101721972238,2017-03-29 19:45:20.000,"Referral, Referral, Referral",3,0
854480075976735047,2017-02-20 13:44:00.000,Referral,1,0
0115940065332308119,2017-06-23 18:17:31.000,"Referral, Referral",2,0
8769206328217001636,2017-03-12 17:16:19.000,Organic Search,1,0
1244643584936507645,2017-03-23 04:24:53.000,Organic Search,1,0
8694355452575545728,2017-03-31 16:35:12.000,"Organic Search, Organic Search",2,0
0352394936298937026,2017-05-07 00:33:50.000,"Organic Search, Organic Search, Organic Search, Organic Search, Display",5,0
3015499115013703694,2017-04-07 23:38:36.000,Referral,1,0
4374634500110118515,2017-04-26 20:44:15.000,"Referral, Referral",2,0
656429934624637021,2017-06-04 19:18:22.000,"PURCHASE, Referral",2,1
1754237628873479248,2017-05-25 21:49:25.000,Referral,1,0
1452613891025216774,2017-07-19 18:10:27.000,"PURCHASE, Referral, Referral, Referral",4,2
043584487743669327,2017-06-19 20:52:36.000,"Referral, Referral, Referral",3,0
8977039158734679466,2017-07-11 21:50:54.000,"Organic Search, Paid Search, Paid Search, Paid Search, Affiliates",5,0
9213584705844626996,2017-06-30 15:48:41.000,"Referral, Referral, Referral, Referral, Referral",5,0
4570976451995896965,2017-07-27 17:06:08.000,"Direct, Referral",2,0
9509348681300444250,2017-07-22 22:34:52.000,"PURCHASE, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",6,1
8843025310060521600,2016-08-19 20:59:56.000,"PURCHASE, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral",9,1
1494014144412248651,2016-08-16 21:34:05.000,"PURCHASE, Referral",2,1
0555790844446941439,2016-09-20 17:23:15.000,"Direct, Direct",2,0
953985719790532084,2016-09-19 18:14:20.000,"Direct, Direct, Direct",3,0
4085972867127024343,2016-11-07 20:31:24.000,"Referral, Referral, Referral",3,0
0850923639048818616,2016-11-17 15:15:41.000,"Referral, Referral",2,0
9830505479421032237,2016-12-20 00:01:22.000,Organic Search,1,0
0626284759664097746,2016-12-16 19:49:17.000,"Referral, Referral, Referral, Referral, Referral, Referral",6,0
1201752200432942161,2016-12-29 01:53:01.000,Referral,1,0
2807673742303315908,2016-12-11 17:59:09.000,"Paid Search, Paid Search, Paid Search, Paid Search, Paid Search, Paid Search, Paid Search, Paid Search",8,0
9713078881816410558,2016-12-08 05:29:29.000,"Referral, Referral",2,0
7222134693316285514,2016-12-08 06:20:18.000,Referral,1,0
077910788641080085,2016-12-27 17:49:07.000,"PURCHASE, Direct, Direct, Direct",4,1
8870316840527472336,2016-12-14 22:29:13.000,Direct,1,0
4024901454245358856,2017-04-28 22:31:32.000,Direct,1,0
3429044344493987799,2017-02-21 03:30:46.000,Organic Search,1,0
491193409314675096,2017-02-22 20:41:32.000,Referral,1,0
0611561045307562255,2017-03-10 06:08:33.000,Organic Search,1,0
5995442471500823689,2017-04-05 22:26:52.000,"PURCHASE, Referral, Referral",3,1
1191867645626375150,2017-04-30 22:22:59.000,Referral,1,0
3122819142651442122,2017-05-14 22:09:00.000,"Organic Search, Organic Search, Organic Search",3,0
8761401299376451102,2017-05-10 23:35:17.000,Referral,1,0
5107515069070553407,2017-06-20 22:44:40.000,Referral,1,0
165104775254170953,2017-05-26 21:01:41.000,"Direct, Referral, Referral, Referral",4,0
8209858673242465448,2017-06-07 13:53:21.000,Direct,1,0
1922879125134891876,2017-06-07 04:29:32.000,Referral,1,0
3196293108485281495,2017-06-08 04:45:03.000,"Direct, Direct",2,0
9607694910197531314,2017-06-14 19:43:16.000,Referral,1,0
716925587316437811,2017-06-15 15:49:03.000,Organic Search,1,0
2907313716699844462,2017-06-18 23:49:00.000,Referral,1,0
689318192161645703,2017-07-25 19:48:40.000,"Referral, Referral, Referral, Referral, Referral",5,0
230415850493745117,2017-06-28 00:44:36.000,"Referral, Referral",2,0
3905085469709197947,2017-06-25 20:02:31.000,Organic Search,1,0
4381707062146143113,2017-07-13 17:13:52.000,"Referral, Referral, Referral",3,0
4136548162519732667,2017-07-14 15:08:24.000,PURCHASE,1,1
1311682260438379600,2017-07-25 01:50:31.000,"Organic Search, Organic Search",2,0
5115425218426457773,2017-03-12 04:49:42.000,Referral,1,0
2295871331415471856,2016-12-16 21:52:25.000,"Paid Search, Paid Search",2,0
9512194866017738775,2017-04-04 18:31:34.000,"Referral, Referral",2,0
707924884126013523,2017-03-30 03:57:07.000,"Referral, Referral, Referral",3,0
1452613891025216774,2017-06-12 17:39:18.000,"PURCHASE, Referral, Referral",3,1
9802926311803722380,2017-07-10 19:49:51.000,"Organic Search, Organic Search, Organic Search",3,0
1424355572088327868,2017-07-25 20:09:24.000,"Organic Search, Paid Search",2,0
5000038412644544234,2017-07-20 21:08:08.000,Referral,1,0
7650573166348333190,2017-07-22 21:54:46.000,"Referral, Referral, Referral, Referral",4,0
873320659256976904,2017-07-31 05:59:39.000,Paid Search,1,0
1144912080450618887,2016-08-11 22:31:20.000,"Direct, Referral",2,0
0002871498069867123,2016-08-23 14:55:08.000,Referral,1,0
4055717475838572918,2016-08-11 20:21:35.000,"Paid Search, Paid Search, Paid Search, Paid Search",4,0
6214198304090570874,2016-08-18 20:17:45.000,"Referral, Referral",2,0
7514907909032668078,2016-08-11 23:30:14.000,Organic Search,1,0
1257442612228348040,2016-10-17 17:35:02.000,"Referral, Referral, Referral, Referral, Referral, Referral",6,0
3182046558551540109,2016-09-26 16:15:23.000,"PURCHASE, Direct, Organic Search, Referral",4,1
3468052702997743438,2016-09-21 20:37:46.000,"Referral, Referral, Referral",3,0
589967396396729491,2016-08-21 16:25:53.000,"Direct, Direct",2,0
442570016186963075,2016-08-23 20:56:08.000,"PURCHASE, Referral",2,1
0548413255562852386,2016-08-25 13:41:27.000,Direct,1,0
604365545479003017,2016-09-11 19:40:27.000,Referral,1,0
6045930241388777741,2016-09-02 14:11:44.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",5,0
3049625558336385747,2016-08-29 17:08:07.000,"Direct, Direct",2,0
5964418919606294332,2016-08-29 02:00:23.000,Referral,1,0
0994415791081872701,2016-09-26 23:03:10.000,"Referral, Referral",2,0
7755051258981673515,2017-04-02 23:59:04.000,"Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral",8,0
0869725361322469597,2016-09-13 17:45:58.000,"Referral, Referral, Referral",3,0
1070774421633587976,2016-09-13 22:06:38.000,Direct,1,0
7873356892876973109,2016-09-15 03:00:30.000,"Referral, Referral",2,0
8190060652712453472,2016-09-21 20:05:44.000,"Referral, Referral, Referral",3,0
783696981860862300,2016-09-23 13:17:32.000,"PURCHASE, Referral",2,1
4186434179887307955,2016-10-24 04:01:13.000,"PURCHASE, Organic Search",2,1
8959460688137585797,2016-10-02 23:19:31.000,"Direct, Direct, Direct",3,0
3345163376310988493,2016-10-07 14:05:45.000,PURCHASE,1,1
6562556317275656403,2016-09-26 17:41:43.000,Referral,1,0
096138798737237315,2016-10-13 20:17:15.000,"Direct, Organic Search",2,0
7284466025557220497,2016-11-01 19:19:42.000,"Direct, Direct, Direct, Direct, Direct, Direct, Direct",7,0
3590222967147519334,2016-10-31 02:50:51.000,"Referral, Referral",2,0
9539836985691184336,2016-11-11 14:28:29.000,"Display, Display",2,0
4038189788260707072,2016-11-10 10:43:51.000,Organic Search,1,0
4286676770640078553,2016-11-11 19:25:51.000,Direct,1,0
55571790399340202,2016-11-14 18:18:37.000,"Organic Search, Organic Search, Organic Search",3,0
3104604995796885491,2016-12-28 15:23:03.000,"Social, Display",2,0
7917962954244786091,2016-12-14 02:40:33.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",6,0
0135432212707864703,2016-12-10 00:58:13.000,Social,1,0
0068546456225736307,2016-12-10 20:10:02.000,"Paid Search, Paid Search, Paid Search",3,0
66547844041573580,2017-01-12 11:01:40.000,"Display, Display, Display, Display, Display, Display, Display, Display, Display, Display, Display, Display",12,0
5322647281273394500,2016-12-15 19:28:58.000,Referral,1,0
4298610228737693968,2016-12-16 17:04:35.000,"PURCHASE, Referral",2,1
6645585126548219573,2017-01-19 02:04:53.000,Organic Search,1,0
3041137106242705220,2017-03-14 22:12:29.000,Referral,1,0
9562948220302753056,2017-02-03 15:53:22.000,Organic Search,1,0
5590743844926892757,2017-03-13 15:00:35.000,"PURCHASE, Direct, Direct, Direct",4,5
9085834622128985589,2017-03-16 01:27:51.000,Direct,1,0
068301324269312205,2017-03-13 21:28:04.000,Organic Search,1,0
9160688801124625042,2017-05-23 21:35:56.000,PURCHASE,1,1
9936519501163153285,2017-04-07 15:22:37.000,Referral,1,0
2619633492044211273,2017-05-20 14:59:36.000,Organic Search,1,0
4863941202505455588,2017-06-01 02:51:13.000,"PURCHASE, Referral, Referral, Referral, Referral",5,2
5989978659494486802,2017-05-10 05:34:33.000,Direct,1,0
924091465796731445,2017-06-08 00:30:34.000,Referral,1,0
7054256782754973251,2017-07-18 21:16:50.000,Organic Search,1,0
8585031285178547027,2016-09-02 23:26:12.000,Referral,1,0
3111088785117643818,2016-11-01 14:25:31.000,"Organic Search, Organic Search, Organic Search",3,0
6878161609945815580,2016-10-10 16:34:19.000,"Organic Search, Organic Search, Organic Search, Referral",4,0
1410336440849356236,2016-11-17 06:44:48.000,Referral,1,0
1111470101899387454,2017-06-11 22:34:53.000,"PURCHASE, Paid Search",2,1
1238921085129292496,2016-11-27 02:53:48.000,Organic Search,1,0
6016345222703711048,2017-02-17 18:08:21.000,"Direct, Direct, Direct, Direct",4,0
1947121287364717065,2016-12-02 22:56:41.000,"Direct, Direct",2,0
7754442050009166377,2016-12-07 16:18:19.000,"Organic Search, Organic Search",2,0
2033149648526352722,2016-12-12 04:00:24.000,Referral,1,0
2650142233022384920,2016-12-11 16:59:30.000,Direct,1,0
1952489722981028031,2016-12-16 22:56:03.000,"Organic Search, Organic Search",2,0
1144117197665161033,2016-12-15 04:30:05.000,"Paid Search, Paid Search",2,0
1895782678595492670,2016-12-22 22:41:04.000,Referral,1,0
1722806790293902576,2017-03-03 16:13:07.000,"Referral, Referral, Referral",3,0
2620614855835258214,2017-01-30 17:40:49.000,Direct,1,0
9541216071431560465,2017-02-01 17:18:56.000,Direct,1,0
1082276625176351939,2017-02-28 05:31:54.000,Referral,1,0
7311242886083854158,2017-04-17 21:47:23.000,PURCHASE,1,7
2282347297061009421,2017-03-02 22:47:06.000,"Organic Search, Organic Search",2,0
8130967170149576800,2017-03-07 14:34:48.000,Direct,1,0
6010250598436085923,2017-05-13 13:23:07.000,"PURCHASE, Direct, Direct, Direct, Direct, Direct, Direct, Direct",8,6
4441729183468485984,2017-04-03 22:55:16.000,Referral,1,0
82234340449923799,2017-04-13 05:35:41.000,"Paid Search, Organic Search, Organic Search",3,0
3534570005343502837,2017-04-18 14:35:06.000,PURCHASE,1,1
5805078807561705608,2017-05-31 16:31:01.000,"Organic Search, Organic Search, Organic Search, Organic Search",4,0
387849079599046538,2017-05-10 19:01:28.000,"Referral, Referral, Referral, Referral, Referral",5,0
2962662746296004840,2017-05-19 12:40:34.000,Direct,1,0
4704759198904427269,2017-05-04 17:05:53.000,Referral,1,0
4921988083628435819,2017-06-13 20:28:24.000,"Organic Search, Organic Search, Organic Search",3,0
4518084412353571470,2017-06-22 21:08:07.000,"PURCHASE, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",8,1
1957458976293878100,2017-06-08 16:21:28.000,"PURCHASE, Display, Display",3,10
9492321535184723478,2017-06-23 17:55:39.000,"Referral, Referral, Referral",3,0
0114365990396544051,2017-06-30 19:06:39.000,Referral,1,0
0967510812862831126,2017-07-10 15:15:19.000,"Referral, Referral, Referral",3,0
819296301112227931,2017-07-18 19:17:03.000,"Organic Search, Organic Search",2,0
5021888768610000663,2017-07-19 15:20:06.000,Direct,1,0
190492934318255272,2017-07-20 15:51:37.000,"Display, Display",2,0
330062846836232829,2017-07-21 19:16:04.000,Organic Search,1,0
9600570327260491637,2016-12-20 18:09:33.000,"Referral, Referral, Referral",3,0
5086041801666974799,2016-12-23 16:12:14.000,PURCHASE,1,1
5543720275163396146,2017-02-15 02:49:25.000,"Organic Search, Organic Search, Organic Search",3,0
6698595814877741268,2017-03-27 21:17:17.000,"Direct, Direct",2,0
2420397679231012493,2017-03-23 14:42:33.000,Direct,1,0
8284521095885214097,2017-04-04 23:29:20.000,Referral,1,0
4140173886122763982,2017-04-18 01:23:57.000,"Direct, Referral",2,0
0647701940544723891,2017-07-17 04:00:31.000,"Referral, Referral, Referral",3,0
9786438806019918915,2017-06-19 01:55:11.000,"Referral, Referral, Referral",3,0
1160204963389257110,2017-07-20 16:00:46.000,"PURCHASE, Referral",2,2
0878293552935562825,2017-07-10 01:27:17.000,"Referral, Referral",2,0
6091498163535424271,2016-08-14 21:44:25.000,"Paid Search, Organic Search, Organic Search",3,0
4697674744990809143,2016-08-12 05:57:03.000,Organic Search,1,0
0184057760170077857,2016-09-08 00:06:30.000,"Referral, Referral, Referral, Referral",4,0
3033366073043100694,2016-09-08 14:20:44.000,"Referral, Referral",2,0
9754532782260767990,2016-08-22 21:14:24.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",6,0
7211038241364680514,2016-08-09 17:31:34.000,"Direct, Referral",2,0
4556558249259382273,2016-08-09 21:54:52.000,Referral,1,0
3776258872363783792,2017-05-06 00:41:23.000,"PURCHASE, Organic Search, Organic Search, Organic Search",4,1
1720310829947016346,2016-09-06 18:23:33.000,Referral,1,0
9817395183603701442,2016-08-25 17:12:48.000,"Direct, Referral",2,0
4512552525905758357,2016-08-25 21:18:44.000,Direct,1,0
3229944860313764519,2016-09-30 02:46:42.000,Organic Search,1,0
0790076231044119145,2016-09-07 16:48:22.000,PURCHASE,1,1
5574984436191734530,2016-09-09 14:29:54.000,PURCHASE,1,1
1057078399235259309,2016-11-06 23:11:27.000,"Referral, Referral, Referral, Referral, Referral",5,0
2326684291036220875,2016-09-16 18:31:17.000,Referral,1,0
071298010648822329,2016-09-21 16:37:09.000,"PURCHASE, Direct, Direct",3,2
5409985606814283467,2016-09-28 02:35:33.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",7,0
5703962423814396269,2016-12-07 20:58:03.000,"Referral, Referral, Display, Referral, Referral, Referral, Referral",7,0
4083063588943320754,2016-10-12 03:45:26.000,Direct,1,0
2423345914861145053,2016-12-06 16:01:21.000,"Referral, Referral",2,0
6926912273313312650,2016-10-17 18:28:54.000,Direct,1,0
6516417691965742521,2017-02-10 04:08:56.000,"Referral, Referral, Referral, Referral, Referral, Referral, Referral",7,0
4545496229316622796,2016-11-03 19:57:08.000,Referral,1,0
6944407004438928008,2016-12-05 11:06:25.000,"PURCHASE, Referral",2,2
1390764594937000351,2017-01-06 17:50:16.000,Referral,1,0
626672651895030919,2016-12-12 22:12:03.000,"PURCHASE, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",10,1
9739911317705292942,2016-11-30 22:35:47.000,Referral,1,0
6600298028142783837,2016-12-13 20:33:46.000,"Organic Search, Organic Search, Organic Search, Organic Search",4,0
493300060667614321,2016-12-15 23:13:45.000,"Referral, Referral",2,0
2198879349250618795,2017-01-14 02:41:34.000,"Referral, Referral",2,0
5625987302621131886,2017-03-21 18:10:36.000,Organic Search,1,0
2338178303528914061,2016-12-22 16:08:17.000,"Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct",13,0
4599293151185767579,2017-01-06 05:15:01.000,"PURCHASE, Referral, Referral, Referral",4,1
8424419632246672447,2016-12-29 01:51:11.000,Paid Search,1,0
4365809776716151144,2017-01-09 19:02:09.000,Display,1,0
5920338215143617287,2017-01-25 16:32:21.000,"Organic Search, Referral",2,0
287904279013543394,2017-04-18 20:07:18.000,"Referral, Referral, Referral, Referral, Organic Search, Referral, Referral",7,0
1510974355479295771,2017-02-02 16:49:30.000,"Organic Search, Organic Search",2,0
6946322182542883504,2017-02-10 14:51:39.000,"Affiliates, Affiliates",2,0
8501985399565493808,2017-02-17 22:20:58.000,"Direct, Direct",2,0
5264845021855252769,2017-03-06 23:14:53.000,"PURCHASE, Referral",2,1
7414253814451398004,2017-03-06 22:19:59.000,"Referral, Referral",2,0
1006586895176730194,2017-04-05 04:15:37.000,"PURCHASE, Referral",2,1
6658065818028361552,2017-04-27 17:36:51.000,"Referral, Referral, Referral, Referral",4,0
6696682663058659841,2017-04-20 17:19:55.000,Organic Search,1,0
0024932550342595467,2017-07-22 17:26:29.000,Paid Search,1,0
0139256351437404200,2017-05-22 21:39:21.000,Organic Search,1,0
0114308184877865561,2017-05-21 16:19:46.000,Direct,1,0
2287406421504796570,2017-06-14 18:29:06.000,"PURCHASE, Referral",2,1
0126612099954375841,2017-08-01 16:58:07.000,"Direct, Direct, Direct, Direct, Direct",5,0
7372141474604813858,2017-07-18 23:12:12.000,Referral,1,0
4376572204985925602,2017-07-19 17:07:49.000,Organic Search,1,0
9308310352918219134,2017-08-01 17:21:18.000,"Direct, Direct, Direct, Direct, Direct, Direct, Referral",7,0
4787370740481074044,2017-07-24 05:57:49.000,Paid Search,1,0
2160888416206500983,2016-08-23 21:51:16.000,"Referral, Referral",2,0
3776258872363783792,2016-08-16 14:56:48.000,Organic Search,1,0
6543165313492728193,2016-08-26 01:20:06.000,Display,1,0
2616240173389988716,2016-09-21 22:23:35.000,Referral,1,0
8983864230494350692,2016-09-26 16:36:08.000,Referral,1,0
2505213816959087958,2017-03-28 01:11:35.000,"Referral, Referral, Referral, Referral",4,0
9817024525567218739,2016-10-20 21:14:00.000,Referral,1,0
2001149638183224329,2016-10-27 15:18:18.000,"Organic Search, Organic Search",2,0
2074164338647079047,2016-11-07 21:08:08.000,PURCHASE,1,4
1285811160522710067,2016-12-05 16:59:32.000,Referral,1,0
0652777252868843895,2016-11-14 22:27:30.000,Direct,1,0
1011710893892785431,2016-11-17 14:12:37.000,"Organic Search, Organic Search, Organic Search",3,0
0618831613303765725,2016-12-22 17:09:55.000,Paid Search,1,0
3680637680353518403,2016-12-16 00:27:33.000,Referral,1,0
0003961110741104601,2017-05-22 04:01:22.000,Organic Search,1,0
372706149688864468,2017-01-20 19:58:50.000,PURCHASE,1,3
3499601290584440755,2017-04-03 22:09:38.000,"Direct, Direct, Direct, Direct, Direct, Direct",6,0
3024362751507085867,2017-03-13 19:43:28.000,Referral,1,0
3438471796886087,2017-03-22 02:03:33.000,"Direct, Direct",2,0
7276513137825380307,2017-04-03 21:17:21.000,"Referral, Referral",2,0
2969957690756250633,2017-03-23 21:40:08.000,"Organic Search, Organic Search, Organic Search",3,0
3287424336851494398,2017-05-01 17:13:41.000,"PURCHASE, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",6,4
4744180009883384959,2017-04-28 22:47:29.000,Direct,1,0
