VISITOR_ID,PURCHASE_SESSION_ID,TOUCHPOINT_SESSION_ID,TOUCHPOINT_CHANNEL_GROUPING,LINEAR_CREDIT_TRANSACTIONS,LINEAR_CREDIT_REVENUE,LAST_TOUCH_CREDIT_TRANSACTIONS,LAST_TOUCH_CREDIT_REVENUE
8950892768643244752,8950892768643244752-1471204867-1471204867,8950892768643244752-1471204867-1471204867,Paid Search,0.333333,16.963333333,1,50.89
3058457482106046803,3058457482106046803-1499298943-1499298943,3058457482106046803-1499298846-1499298846,Referral,0.333333,42.436666667,0,0
3058457482106046803,3058457482106046803-1499298943-1499298943,3058457482106046803-1497895880-1497895880,Referral,0.333333,42.436666667,0,0
3058457482106046803,3058457482106046803-1499298943-1499298943,3058457482106046803-1499298943-1499298943,Organic Search,0.333333,42.436666667,1,127.31
4056641951555237332,4056641951555237332-1478924668-1478924668,4056641951555237332-1473987589-1473987589,Paid Search,0.250000,20.4975,0,0
4056641951555237332,4056641951555237332-1478924668-1478924668,4056641951555237332-1478924668-1478924668,Organic Search,0.250000,20.4975,1,81.99
4056641951555237332,4056641951555237332-1478924668-1478924668,4056641951555237332-1478202109-1478202109,Paid Search,0.250000,20.4975,0,0
4056641951555237332,4056641951555237332-1478924668-1478924668,4056641951555237332-1475541620-1475541620,Paid Search,0.250000,20.4975,0,0
0223683667601132018,0223683667601132018-1481774509-1481774509,0223683667601132018-1481060961-1481060961,Paid Search,0.500000,8.595,0,0
0223683667601132018,0223683667601132018-1481774509-1481774509,0223683667601132018-1481774509-1481774509,Organic Search,0.500000,8.595,1,17.19
6821649352225770256,6821649352225770256-1483462079-1483462079,6821649352225770256-1483462079-1483462079,Referral,0.500000,26.375,1,52.75
6821649352225770256,6821649352225770256-1483462079-1483462079,6821649352225770256-1483461446-1483461446,Organic Search,0.500000,26.375,0,0
0676766064405033146,0676766064405033146-1480011539-1480011539,0676766064405033146-1480008487-1480008487,Organic Search,0.500000,12.745,0,0
0676766064405033146,0676766064405033146-1480011539-1480011539,0676766064405033146-1480011539-1480011539,Paid Search,0.500000,12.745,1,25.49
7194312596693049929,7194312596693049929-1471935751-1471935751,7194312596693049929-1471935751-1471935751,Referral,0.333333,40.04,1,120.12
7194312596693049929,7194312596693049929-1471935751-1471935751,7194312596693049929-1471935235-1471935235,Organic Search,0.333333,40.04,0,0
7194312596693049929,7194312596693049929-1471935751-1471935751,7194312596693049929-1471128345-1471128345,Organic Search,0.333333,40.04,0,0
9349161317881541522,9349161317881541522-1489556428-1489556428,9349161317881541522-1489208042-1489208042,Social,2.000000,225.4275,0,0
9349161317881541522,9349161317881541522-1489556428-1489556428,9349161317881541522-1489203285-1489203285,Organic Search,2.000000,225.4275,0,0
9349161317881541522,9349161317881541522-1489556428-1489556428,9349161317881541522-1489288596-1489288596,Social,2.000000,225.4275,0,0
9349161317881541522,9349161317881541522-1489556428-1489556428,9349161317881541522-1489556428-1489556428,Social,2.000000,225.4275,8,901.71
7622628711953468889,7622628711953468889-1474087116-1474087116,7622628711953468889-1472796843-1472796843,Organic Search,0.250000,5.4975,0,0
7622628711953468889,7622628711953468889-1474087116-1474087116,7622628711953468889-1474085989-1474085989,Organic Search,0.250000,5.4975,0,0
7622628711953468889,7622628711953468889-1474087116-1474087116,7622628711953468889-1473046199-1473046199,Organic Search,0.250000,5.4975,0,0
7622628711953468889,7622628711953468889-1474087116-1474087116,7622628711953468889-1474087116-1474087116,Referral,0.250000,5.4975,1,21.99
4968114239490264193,4968114239490264193-1493824569-1493824569,4968114239490264193-1493824168-1493824168,Direct,0.500000,35.59,0,0
4968114239490264193,4968114239490264193-1493824569-1493824569,4968114239490264193-1493824569-1493824569,Social,0.500000,35.59,1,71.18
5713958052491086700,5713958052491086700-1496264431-1496264431,5713958052491086700-1493647016-1493647016,Direct,0.250000,123.3,0,0
5713958052491086700,5713958052491086700-1496264431-1496264431,5713958052491086700-1495659907-1495659907,Referral,0.250000,123.3,0,0
5713958052491086700,5713958052491086700-1496264431-1496264431,5713958052491086700-1496264431-1496264431,Organic Search,0.250000,123.3,1,493.2
5713958052491086700,5713958052491086700-1496264431-1496264431,5713958052491086700-1495651208-1495651208,Referral,0.250000,123.3,0,0
7743552132615586742,7743552132615586742-1472763366-1472763366,7743552132615586742-1470250847-1470250847,Direct,0.333333,73.803333333,0,0
7743552132615586742,7743552132615586742-1472763366-1472763366,7743552132615586742-1471882221-1471882221,Referral,0.333333,73.803333333,0,0
7743552132615586742,7743552132615586742-1472763366-1472763366,7743552132615586742-1472763366-1472763366,Referral,0.333333,73.803333333,1,221.41
8851822767477687842,8851822767477687842-1475263566-1475263566,8851822767477687842-1474999022-1474999022,Referral,0.142857,71.591428571,0,0
8851822767477687842,8851822767477687842-1475263566-1475263566,8851822767477687842-1475251659-1475251659,Referral,0.142857,71.591428571,0,0
8851822767477687842,8851822767477687842-1475263566-1475263566,8851822767477687842-1475071776-1475071776,Referral,0.142857,71.591428571,0,0
8851822767477687842,8851822767477687842-1475263566-1475263566,8851822767477687842-1475263566-1475263566,Referral,0.142857,71.591428571,1,501.14
8851822767477687842,8851822767477687842-1475263566-1475263566,8851822767477687842-1474990194-1474990194,Referral,0.142857,71.591428571,0,0
8851822767477687842,8851822767477687842-1475263566-1475263566,8851822767477687842-1475080206-1475080206,Referral,0.142857,71.591428571,0,0
8851822767477687842,8851822767477687842-1475263566-1475263566,8851822767477687842-1475071847-1475071847,Display,0.142857,71.591428571,0,0
7750057450092176618,7750057450092176618-1489416355-1489416355,7750057450092176618-1489416355-1489416355,Referral,0.500000,100.78,1,201.56
7750057450092176618,7750057450092176618-1489416355-1489416355,7750057450092176618-1489416312-1489416312,Direct,0.500000,100.78,0,0
0395050647250429598,0395050647250429598-1494883109-1494883109,0395050647250429598-1494883109-1494883109,Referral,0.500000,26.83,1,53.66
0395050647250429598,0395050647250429598-1494883109-1494883109,0395050647250429598-1494882101-1494882101,Organic Search,0.500000,26.83,0,0
9865893747933434812,9865893747933434812-1492100047-1492100047,9865893747933434812-1492100047-1492100047,Referral,0.500000,57.49,1,114.98
9865893747933434812,9865893747933434812-1492100047-1492100047,9865893747933434812-1492099742-1492099742,Direct,0.500000,57.49,0,0
3475041930995418580,3475041930995418580-1473957402-1473957402,3475041930995418580-1470680524-1470680524,Referral,0.090909,1.908181818,0,0
3475041930995418580,3475041930995418580-1473957402-1473957402,3475041930995418580-1471299070-1471299070,Display,0.090909,1.908181818,0,0
3475041930995418580,3475041930995418580-1473957402-1473957402,3475041930995418580-1471017523-1471017523,Display,0.090909,1.908181818,0,0
3475041930995418580,3475041930995418580-1473957402-1473957402,3475041930995418580-1472054499-1472054499,Display,0.090909,1.908181818,0,0
3475041930995418580,3475041930995418580-1473957402-1473957402,3475041930995418580-1472143374-1472143374,Display,0.090909,1.908181818,0,0
3475041930995418580,3475041930995418580-1473957402-1473957402,3475041930995418580-1473954828-1473954828,Display,0.090909,1.908181818,0,0
3475041930995418580,3475041930995418580-1473957402-1473957402,3475041930995418580-1473866431-1473866431,Display,0.090909,1.908181818,0,0
3475041930995418580,3475041930995418580-1473957402-1473957402,3475041930995418580-1473957402-1473957402,Display,0.090909,1.908181818,1,20.99
3475041930995418580,3475041930995418580-1473957402-1473957402,3475041930995418580-1470779687-1470779687,Display,0.090909,1.908181818,0,0
3475041930995418580,3475041930995418580-1473957402-1473957402,3475041930995418580-1471025476-1471025476,Display,0.090909,1.908181818,0,0
3475041930995418580,3475041930995418580-1473957402-1473957402,3475041930995418580-1473699068-1473699068,Display,0.090909,1.908181818,0,0
3743841623706674212,3743841623706674212-1474568001-1474568001,3743841623706674212-1474561753-1474561753,Direct,0.250000,5.7475,0,0
3743841623706674212,3743841623706674212-1474568001-1474568001,3743841623706674212-1474564380-1474564380,Referral,0.250000,5.7475,0,0
3743841623706674212,3743841623706674212-1474568001-1474568001,3743841623706674212-1474561920-1474561920,Referral,0.250000,5.7475,0,0
3743841623706674212,3743841623706674212-1474568001-1474568001,3743841623706674212-1474568001-1474568001,Referral,0.250000,5.7475,1,22.99
9332319683360717593,9332319683360717593-1481765530-1481765530,9332319683360717593-1479941576-1479941576,Direct,0.250000,36.24,0,0
9332319683360717593,9332319683360717593-1481765530-1481765530,9332319683360717593-1480237476-1480237476,Organic Search,0.250000,36.24,0,0
9332319683360717593,9332319683360717593-1481765530-1481765530,9332319683360717593-1480323569-1480323569,Organic Search,0.250000,36.24,0,0
9332319683360717593,9332319683360717593-1481765530-1481765530,9332319683360717593-1481765530-1481765530,Organic Search,0.250000,36.24,1,144.96
7672124784796015338,7672124784796015338-1477884098-1477884098,7672124784796015338-1477884098-1477884098,Paid Search,0.500000,18.945,1,37.89
7672124784796015338,7672124784796015338-1477884098-1477884098,7672124784796015338-1477058003-1477058003,Organic Search,0.500000,18.945,0,0
3130936952600859212,3130936952600859212-1498678530-1498678530,3130936952600859212-1496238382-1496238382,Direct,0.250000,21.9625,0,0
3130936952600859212,3130936952600859212-1498678530-1498678530,3130936952600859212-1498678530-1498678530,Referral,0.250000,21.9625,1,87.85
3130936952600859212,3130936952600859212-1498678530-1498678530,3130936952600859212-1498055190-1498055190,Referral,0.250000,21.9625,0,0
3130936952600859212,3130936952600859212-1498678530-1498678530,3130936952600859212-1498673817-1498673817,Referral,0.250000,21.9625,0,0
6764771330832517063,6764771330832517063-1490132424-1490132424,6764771330832517063-1490132424-1490132424,Organic Search,0.500000,34.68,1,69.36
6764771330832517063,6764771330832517063-1490132424-1490132424,6764771330832517063-1490130746-1490130746,Referral,0.500000,34.68,0,0
6928017474634138268,6928017474634138268-1477746394-1477746394,6928017474634138268-1477746394-1477746394,Referral,0.333333,35.66,1,106.98
6928017474634138268,6928017474634138268-1477746394-1477746394,6928017474634138268-1477745520-1477745520,Organic Search,0.333333,35.66,0,0
6928017474634138268,6928017474634138268-1477746394-1477746394,6928017474634138268-1477746382-1477746382,Referral,0.333333,35.66,0,0
5491117449549870331,5491117449549870331-1474852681-1474852681,5491117449549870331-1474327459-1474327459,Organic Search,0.500000,63.495,0,0
5491117449549870331,5491117449549870331-1474852681-1474852681,5491117449549870331-1474852681-1474852681,Referral,0.500000,63.495,1,126.99
6773504129316656025,6773504129316656025-1484687617-1484687617,6773504129316656025-1484687617-1484687617,Referral,0.500000,84.35,1,168.7
6773504129316656025,6773504129316656025-1484687617-1484687617,6773504129316656025-1484684247-1484684253,Direct,0.500000,84.35,0,0
0163532416839889055,0163532416839889055-1497889451-1497889451,0163532416839889055-1496237661-1496237661,Referral,0.250000,4.2975,0,0
0163532416839889055,0163532416839889055-1497889451-1497889451,0163532416839889055-1497889451-1497889451,Referral,0.250000,4.2975,1,17.19
0163532416839889055,0163532416839889055-1497889451-1497889451,0163532416839889055-1496202164-1496202164,Direct,0.250000,4.2975,0,0
0163532416839889055,0163532416839889055-1497889451-1497889451,0163532416839889055-1496202282-1496202282,Referral,0.250000,4.2975,0,0
1144117197665161033,1144117197665161033-1481776205-1481776205,1144117197665161033-1481775713-1481775713,Paid Search,0.666667,15.986666667,0,0
1144117197665161033,1144117197665161033-1481776205-1481776205,1144117197665161033-1481776061-1481776061,Paid Search,0.666667,15.986666667,0,0
1144117197665161033,1144117197665161033-1481776205-1481776205,1144117197665161033-1481776205-1481776205,Organic Search,0.666667,15.986666667,2,47.96
6214016505412778340,6214016505412778340-1484766510-1484766510,6214016505412778340-1481070372-1481070372,Direct,0.500000,23.395,0,0
6214016505412778340,6214016505412778340-1484766510-1484766510,6214016505412778340-1484766510-1484766510,Referral,0.500000,23.395,1,46.79
0496156536586018580,0496156536586018580-1476982148-1476982148,0496156536586018580-1476982090-1476982090,Direct,0.500000,24.4,0,0
0496156536586018580,0496156536586018580-1476982148-1476982148,0496156536586018580-1476982148-1476982148,Referral,0.500000,24.4,1,48.8
6274615038428740035,6274615038428740035-1500657438-1500657438,6274615038428740035-1500577762-1500577762,Paid Search,0.500000,10.495,0,0
6274615038428740035,6274615038428740035-1500657438-1500657438,6274615038428740035-1500657438-1500657438,Organic Search,0.500000,10.495,1,20.99
2627365926426456189,2627365926426456189-1487267852-1487267852,2627365926426456189-1487267802-1487267802,Organic Search,0.500000,46.49,0,0
2627365926426456189,2627365926426456189-1487267852-1487267852,2627365926426456189-1487267852-1487267852,Referral,0.500000,46.49,1,92.98
2734277132701240130,2734277132701240130-1483127773-1483127773,2734277132701240130-1483126232-1483126232,Organic Search,0.500000,12.99,0,0
2734277132701240130,2734277132701240130-1483127773-1483127773,2734277132701240130-1483127773-1483127773,Display,0.500000,12.99,1,25.98
5158802402159118276,5158802402159118276-1497303476-1497303476,5158802402159118276-1495665477-1495665477,Organic Search,0.500000,24.995,0,0
5158802402159118276,5158802402159118276-1497303476-1497303476,5158802402159118276-1497303476-1497303476,Referral,0.500000,24.995,1,49.99
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1471876286-1471876286,Direct,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1472164955-1472164955,Direct,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1472080325-1472080325,Direct,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1472501420-1472501420,Direct,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1472419676-1472419676,Direct,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1471958873-1471958873,Direct,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1472602559-1472602559,Direct,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1472757472-1472757472,Social,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1472754724-1472754724,Social,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1471879170-1471879170,Direct,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1473120369-1473120369,Social,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1473037472-1473037472,Social,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1472606080-1472606080,Social,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1471833805-1471833805,Direct,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1472494793-1472494793,Direct,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1472649100-1472649100,Social,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1472827032-1472827032,Social,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1471888422-1471888422,Direct,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1472663887-1472663887,Social,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1473343516-1473343516,Social,0.029412,0.7626470588,1,25.93
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1471827447-1471827447,Direct,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1472498267-1472498267,Direct,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1471985397-1471985397,Direct,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1473177487-1473177487,Social,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1472600412-1472600412,Direct,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1472748196-1472748196,Social,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1473204455-1473204455,Social,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1473173641-1473173641,Social,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1473029165-1473029165,Social,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1473270745-1473270745,Social,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1472480234-1472480234,Direct,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1472670132-1472670132,Social,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1472745403-1472745403,Social,0.029412,0.7626470588,0,0
2194592743396253647,2194592743396253647-1473343516-1473343516,2194592743396253647-1471996493-1471996493,Direct,0.029412,0.7626470588,0,0
7224140740863178929,7224140740863178929-1478132460-1478132460,7224140740863178929-1478132460-1478132460,Referral,0.250000,13.4425,1,53.77
7224140740863178929,7224140740863178929-1478132460-1478132460,7224140740863178929-1477099326-1477099326,Organic Search,0.250000,13.4425,0,0
7224140740863178929,7224140740863178929-1478132460-1478132460,7224140740863178929-1478053110-1478053110,Referral,0.250000,13.4425,0,0
7224140740863178929,7224140740863178929-1478132460-1478132460,7224140740863178929-1477623529-1477623529,Referral,0.250000,13.4425,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1482887410-1482887410,Referral,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1497460309-1497460309,Referral,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1482863909-1482863909,Referral,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1496339211-1496339211,Referral,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1495746379-1495746379,Referral,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1484267522-1484267522,Display,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1482978039-1482978039,Referral,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1484691911-1484691911,Display,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1493414386-1493414386,Referral,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1482356555-1482356555,Referral,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1490749200-1490749200,Display,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1488243792-1488243792,Display,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1494264053-1494264053,Referral,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1497893077-1497893077,Referral,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1484272270-1484272270,Display,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1493223841-1493223841,Referral,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1485736774-1485736774,Display,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1498163781-1498163781,Referral,0.045455,1.09,1,23.98
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1486405887-1486405887,Display,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1493403579-1493403579,Referral,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1485280368-1485280368,Display,0.045455,1.09,0,0
1076409378746585633,1076409378746585633-1498163781-1498163781,1076409378746585633-1497755813-1497755813,Referral,0.045455,1.09,0,0
6007122140557180806,6007122140557180806-1472085418-1472085418,6007122140557180806-1472085319-1472085319,Organic Search,0.333333,8.163333333,0,0
6007122140557180806,6007122140557180806-1472085418-1472085418,6007122140557180806-1472082175-1472082175,Organic Search,0.333333,8.163333333,0,0
6007122140557180806,6007122140557180806-1472085418-1472085418,6007122140557180806-1472085418-1472085418,Referral,0.333333,8.163333333,1,24.49
2507708267031281102,2507708267031281102-1495431442-1495431442,2507708267031281102-1495343235-1495343235,Referral,0.250000,10.04,0,0
2507708267031281102,2507708267031281102-1495431442-1495431442,2507708267031281102-1494567350-1494567350,Referral,0.250000,10.04,0,0
2507708267031281102,2507708267031281102-1495431442-1495431442,2507708267031281102-1494705246-1494705246,Organic Search,0.250000,10.04,0,0
2507708267031281102,2507708267031281102-1495431442-1495431442,2507708267031281102-1495431442-1495431442,Referral,0.250000,10.04,1,40.16
6878161609945815580,6878161609945815580-1476117259-1476117259,6878161609945815580-1474563255-1474563255,Referral,0.200000,1.64,0,0
6878161609945815580,6878161609945815580-1476117259-1476117259,6878161609945815580-1474555532-1474555532,Organic Search,0.200000,1.64,0,0
6878161609945815580,6878161609945815580-1476117259-1476117259,6878161609945815580-1474563177-1474563177,Organic Search,0.200000,1.64,0,0
6878161609945815580,6878161609945815580-1476117259-1476117259,6878161609945815580-1474479784-1474479784,Organic Search,0.200000,1.64,0,0
6878161609945815580,6878161609945815580-1476117259-1476117259,6878161609945815580-1476117259-1476117259,Referral,0.200000,1.64,1,8.2
026401348536755877,026401348536755877-1475280121-1475280121,026401348536755877-1475280121-1475280121,Referral,0.125000,11.82,1,94.56
026401348536755877,026401348536755877-1475280121-1475280121,026401348536755877-1475041329-1475041329,Referral,0.125000,11.82,0,0
026401348536755877,026401348536755877-1475280121-1475280121,026401348536755877-1475272543-1475272543,Referral,0.125000,11.82,0,0
026401348536755877,026401348536755877-1475280121-1475280121,026401348536755877-1474894258-1474894258,Organic Search,0.125000,11.82,0,0
026401348536755877,026401348536755877-1475280121-1475280121,026401348536755877-1475081208-1475081208,Referral,0.125000,11.82,0,0
026401348536755877,026401348536755877-1475280121-1475280121,026401348536755877-1475012240-1475012240,Referral,0.125000,11.82,0,0
026401348536755877,026401348536755877-1475280121-1475280121,026401348536755877-1474894551-1474894551,Referral,0.125000,11.82,0,0
026401348536755877,026401348536755877-1475280121-1475280121,026401348536755877-1475275127-1475275127,Referral,0.125000,11.82,0,0
9469223284221868281,9469223284221868281-1481522106-1481522106,9469223284221868281-1481521017-1481521017,Referral,0.250000,18.8475,0,0
9469223284221868281,9469223284221868281-1481522106-1481522106,9469223284221868281-1481521790-1481521790,Organic Search,0.250000,18.8475,0,0
9469223284221868281,9469223284221868281-1481522106-1481522106,9469223284221868281-1481522106-1481522106,Referral,0.250000,18.8475,1,75.39
9469223284221868281,9469223284221868281-1481522106-1481522106,9469223284221868281-1481504368-1481504368,Referral,0.250000,18.8475,0,0
391734717153151205,391734717153151205-1501179173-1501179173,391734717153151205-1500991801-1500991801,Paid Search,0.250000,14.4925,0,0
391734717153151205,391734717153151205-1501179173-1501179173,391734717153151205-1500928709-1500928709,Paid Search,0.250000,14.4925,0,0
391734717153151205,391734717153151205-1501179173-1501179173,391734717153151205-1500943095-1500943095,Paid Search,0.250000,14.4925,0,0
391734717153151205,391734717153151205-1501179173-1501179173,391734717153151205-1501179173-1501179173,Organic Search,0.250000,14.4925,1,57.97
2667042982185975310,2667042982185975310-1487351541-1487351541,2667042982185975310-1484764178-1484764178,Paid Search,0.142857,5.855714286,0,0
2667042982185975310,2667042982185975310-1487351541-1487351541,2667042982185975310-1481065937-1481065937,Organic Search,0.142857,5.855714286,0,0
2667042982185975310,2667042982185975310-1487351541-1487351541,2667042982185975310-1487283656-1487283656,Paid Search,0.142857,5.855714286,0,0
2667042982185975310,2667042982185975310-1487351541-1487351541,2667042982185975310-1481160870-1481160870,Organic Search,0.142857,5.855714286,0,0
2667042982185975310,2667042982185975310-1487351541-1487351541,2667042982185975310-1487283650-1487283650,Organic Search,0.142857,5.855714286,0,0
2667042982185975310,2667042982185975310-1487351541-1487351541,2667042982185975310-1487351541-1487351541,Paid Search,0.142857,5.855714286,1,40.99
2667042982185975310,2667042982185975310-1487351541-1487351541,2667042982185975310-1481224115-1481224115,Organic Search,0.142857,5.855714286,0,0
6523689521258381197,6523689521258381197-1477251837-1477251837,6523689521258381197-1477251619-1477251619,Referral,0.166667,13.56,0,0
6523689521258381197,6523689521258381197-1477251837-1477251837,6523689521258381197-1475614577-1475614577,Direct,0.166667,13.56,0,0
6523689521258381197,6523689521258381197-1477251837-1477251837,6523689521258381197-1475593251-1475593251,Direct,0.166667,13.56,0,0
6523689521258381197,6523689521258381197-1477251837-1477251837,6523689521258381197-1477251837-1477251837,Referral,0.166667,13.56,1,81.36
6523689521258381197,6523689521258381197-1477251837-1477251837,6523689521258381197-1477080348-1477080348,Referral,0.166667,13.56,0,0
6523689521258381197,6523689521258381197-1477251837-1477251837,6523689521258381197-1475623983-1475623983,Direct,0.166667,13.56,0,0
5789628268074280391,5789628268074280391-1488681619-1488681619,5789628268074280391-1488681619-1488681619,Organic Search,0.333333,17.596666667,1,52.79
5789628268074280391,5789628268074280391-1488681619-1488681619,5789628268074280391-1482525013-1482525013,Referral,0.333333,17.596666667,0,0
5789628268074280391,5789628268074280391-1488681619-1488681619,5789628268074280391-1482613140-1482613140,Referral,0.333333,17.596666667,0,0
500926353574528949,500926353574528949-1491191147-1491191147,500926353574528949-1486776398-1486776398,Display,0.142857,1.51,0,0
500926353574528949,500926353574528949-1491191147-1491191147,500926353574528949-1483677635-1483677635,Organic Search,0.142857,1.51,0,0
500926353574528949,500926353574528949-1491191147-1491191147,500926353574528949-1489467270-1489467270,Paid Search,0.142857,1.51,0,0
500926353574528949,500926353574528949-1491191147-1491191147,500926353574528949-1491157895-1491157895,Organic Search,0.142857,1.51,0,0
500926353574528949,500926353574528949-1491191147-1491191147,500926353574528949-1491191147-1491191147,Organic Search,0.142857,1.51,1,10.57
500926353574528949,500926353574528949-1491191147-1491191147,500926353574528949-1485583053-1485583053,Paid Search,0.142857,1.51,0,0
500926353574528949,500926353574528949-1491191147-1491191147,500926353574528949-1489128167-1489128167,Paid Search,0.142857,1.51,0,0
4488234939678302618,4488234939678302618-1471640988-1471640988,4488234939678302618-1470103518-1470103518,Referral,0.166667,4.176666667,0,0
4488234939678302618,4488234939678302618-1471640988-1471640988,4488234939678302618-1471640988-1471640988,Referral,0.166667,4.176666667,1,25.06
4488234939678302618,4488234939678302618-1471640988-1471640988,4488234939678302618-1470680704-1470680704,Display,0.166667,4.176666667,0,0
4488234939678302618,4488234939678302618-1471640988-1471640988,4488234939678302618-1470680646-1470680646,Referral,0.166667,4.176666667,0,0
4488234939678302618,4488234939678302618-1471640988-1471640988,4488234939678302618-1471542761-1471542761,Referral,0.166667,4.176666667,0,0
4488234939678302618,4488234939678302618-1471640988-1471640988,4488234939678302618-1470181894-1470181894,Referral,0.166667,4.176666667,0,0
6534928919321366267,6534928919321366267-1492988427-1492988427,6534928919321366267-1485124736-1485124736,Organic Search,0.090909,2.906363636,0,0
6534928919321366267,6534928919321366267-1492988427-1492988427,6534928919321366267-1492988427-1492988427,Organic Search,0.090909,2.906363636,1,31.97
6534928919321366267,6534928919321366267-1492988427-1492988427,6534928919321366267-1486924420-1486924420,Social,0.090909,2.906363636,0,0
6534928919321366267,6534928919321366267-1492988427-1492988427,6534928919321366267-1486517605-1486517605,Display,0.090909,2.906363636,0,0
